,,feature,feature
2018/9/17,SZ000560,0.005561924,-0.228604666
2018/9/17,SZ000878,0.000814759,-0.192073398
2018/9/17,SZ002053,-0.000442825,-0.150391627
2018/9/17,SZ002059,0.198789035,-1.382158684
2018/9/17,SZ002265,0.00014891,-0.048808777
2018/9/17,SZ002428,0.00537836,-0.296931496
2018/9/17,SZ002727,-0.000451703,-0.020939673
2018/9/17,SZ002750,0.004578417,-0.200996765
2018/9/18,SH600096,0.006804702,-0.719584658
2018/9/18,SZ000538,0.005816447,0.244802374
2018/9/18,SZ000560,0.00104025,-0.105753202
2018/9/18,SZ000878,0.005369283,-0.436718743
2018/9/18,SZ002053,0.000739392,-0.177081527
2018/9/18,SZ002059,0.00073417,0.083996289
2018/9/18,SZ002265,1.90762E-05,0.034087297
2018/9/18,SZ002428,0.00263252,-0.230858649
2018/9/18,SZ002727,-0.000357037,-0.016634323
2018/9/18,SZ002750,0.003688187,-0.197050355
2018/9/19,SH600096,0.003200796,-0.769068038
2018/9/19,SZ000538,0.007167667,0.311136907
2018/9/19,SZ000560,-0.000368596,0.081530534
2018/9/19,SZ000878,0.001559318,0.117884689
2018/9/19,SZ002053,0.000919964,-0.17156307
2018/9/19,SZ002059,0.029955807,-0.536540126
2018/9/19,SZ002265,0.019449973,0.595587828
2018/9/19,SZ002428,-6.43456E-06,-0.055435043
2018/9/19,SZ002727,0.001176441,0.116738419
2018/9/19,SZ002750,0.000318362,-0.058386603
2018/9/20,SH600096,0.004505578,-0.521946402
2018/9/20,SZ000538,0.006267462,0.269120676
2018/9/20,SZ000560,-8.77796E-05,0.078419434
2018/9/20,SZ000878,-0.003720367,-0.170864781
2018/9/20,SZ002053,0.001845612,-0.19263141
2018/9/20,SZ002059,0.000442145,-0.065184429
2018/9/20,SZ002265,0.004849017,0.265039874
2018/9/20,SZ002428,-0.001427621,-0.079971607
2018/9/20,SZ002727,-0.000342081,-0.008218362
2018/9/20,SZ002750,0.000784474,-0.110217815
2018/9/21,SH600096,0.00250303,-0.208328284
2018/9/21,SZ000538,0.005936946,0.271950048
2018/9/21,SZ000560,0.000112183,0.032869588
2018/9/21,SZ000878,0.004649778,0.23842602
2018/9/21,SZ002053,-0.007266745,0.037933778
2018/9/21,SZ002059,0.000157626,0.038920202
2018/9/21,SZ002265,-0.00011897,0.014757136
2018/9/21,SZ002428,-1.99549E-05,-0.005473059
2018/9/21,SZ002727,0.000213377,0.044059043
2018/9/21,SZ002750,0.000727221,-0.095185066
2018/9/25,SH600096,0.003671137,-0.249446025
2018/9/25,SZ000538,0.004777217,0.236757523
2018/9/25,SZ000560,0.000120455,-0.036792678
2018/9/25,SZ000878,-0.000366721,-0.018307658
2018/9/25,SZ002053,-0.002464295,-0.109181168
2018/9/25,SZ002059,0.017093607,-0.405301812
2018/9/25,SZ002265,0.000331649,-0.057820172
2018/9/25,SZ002428,0.001275415,-0.11012669
2018/9/25,SZ002727,-0.000112399,0.025474344
2018/9/25,SZ002750,0.000579871,-0.072944802
2018/9/26,SH600096,0.000979167,-0.127645686
2018/9/26,SZ000538,0.006164474,0.269226785
2018/9/26,SZ000560,-0.000252492,0.035650163
2018/9/26,SZ000878,0.001244927,0.118698553
2018/9/26,SZ002053,-0.001150178,-0.129296642
2018/9/26,SZ002059,0.036293885,-0.590579574
2018/9/26,SZ002265,0.001606413,-0.182863453
2018/9/26,SZ002428,0.001939908,-0.166993204
2018/9/26,SZ002727,0.002675231,0.209830192
2018/9/26,SZ002750,0.000141333,-0.04724935
2018/9/27,SH600096,1.66036E-05,-0.029669392
2018/9/27,SZ000538,0.006351446,0.249836899
2018/9/27,SZ000560,4.29541E-05,-0.019469487
2018/9/27,SZ000878,-0.000130518,0.001291547
2018/9/27,SZ002053,4.85747E-06,-0.152298584
2018/9/27,SZ002059,0.035799928,-0.586546939
2018/9/27,SZ002265,0.000758848,-0.234019912
2018/9/27,SZ002428,-8.05364E-05,-0.008980401
2018/9/27,SZ002727,0.000994344,0.106474779
2018/9/27,SZ002750,0.000739647,-0.386777063
2018/9/28,SH600096,-0.000879544,-0.106294755
2018/9/28,SZ000538,0.005768844,0.252109504
2018/9/28,SZ000560,0.000716703,-0.152315568
2018/9/28,SZ000878,0.000234135,-0.051323939
2018/9/28,SZ002053,0.002855899,-0.197068539
2018/9/28,SZ002059,0.041869508,-0.63432324
2018/9/28,SZ002265,0.000424991,-0.137689335
2018/9/28,SZ002428,9.67759E-05,-0.029411756
2018/9/28,SZ002727,-0.000261273,0.000618195
2018/9/28,SZ002750,0.000811737,-0.286280425
2018/10/8,SH600096,0.000434341,0.084179643
2018/10/8,SZ000538,0.005865118,0.23836725
2018/10/8,SZ000560,0.000955187,-0.096100595
2018/10/8,SZ000878,7.29425E-05,0.081306094
2018/10/8,SZ002053,0.002868281,-0.196121745
2018/10/8,SZ002059,0.035154334,-0.581234159
2018/10/8,SZ002265,0.000246753,-0.06016085
2018/10/8,SZ002428,0.001529023,0.1454508
2018/10/8,SZ002727,0.000156302,-0.038905169
2018/10/8,SZ002750,-5.07061E-05,-0.095079941
2018/10/9,SH600096,0.000433617,0.108574885
2018/10/9,SZ000538,-0.014300641,-0.357750689
2018/10/9,SZ000560,0.00799027,-0.556836186
2018/10/9,SZ000878,0.002136825,0.183838874
2018/10/9,SZ002053,0.001140596,-0.17482647
2018/10/9,SZ002059,0.042789198,-0.64125205
2018/10/9,SZ002265,0.000854757,-0.102876791
2018/10/9,SZ002428,0.007457711,0.360398478
2018/10/9,SZ002727,6.74593E-08,-0.000782739
2018/10/9,SZ002750,0.000725867,-0.084182246
2018/10/10,SH600096,0.008793877,0.361212051
2018/10/10,SZ000538,8.53916E-05,0.042696008
2018/10/10,SZ000560,0.008828972,-0.36463947
2018/10/10,SZ000878,0.000495975,0.079650731
2018/10/10,SZ002053,3.58888E-05,-0.162146872
2018/10/10,SZ002059,0.050596249,-0.69730191
2018/10/10,SZ002265,0.000411288,-0.067237808
2018/10/10,SZ002428,-0.001122845,0.196581636
2018/10/10,SZ002727,-2.60912E-05,0.021727306
2018/10/10,SZ002750,0.026621101,-0.586044051
2018/10/11,SH600096,0.009740745,0.406343991
2018/10/11,SZ000538,0.011162714,0.365249307
2018/10/11,SZ000560,-0.000403862,0.158082568
2018/10/11,SZ000878,0.010878061,0.437947761
2018/10/11,SZ002053,-0.005685057,-0.018275209
2018/10/11,SZ002059,0.018354695,-0.41998645
2018/10/11,SZ002265,0.000386311,0.108242134
2018/10/11,SZ002428,0.007270386,0.487596146
2018/10/11,SZ002727,-0.001061044,-0.034674775
2018/10/11,SZ002750,0.001249282,-0.126301258
2018/10/12,SH600096,0.004542221,0.278466911
2018/10/12,SZ000538,0.010177657,0.540148677
2018/10/12,SZ000560,-0.003576768,0.005127464
2018/10/12,SZ000878,0.002821017,0.206314671
2018/10/12,SZ002053,-0.001397972,-0.115149759
2018/10/12,SZ002059,0.026356873,-0.5032788
2018/10/12,SZ002265,1.4807E-05,-0.019829588
2018/10/12,SZ002428,0.007350169,0.368888504
2018/10/12,SZ002727,1.8153E-05,-0.037579339
2018/10/12,SZ002750,0.001978035,-0.133728826
2018/10/15,SH600096,0.001206323,0.138061881
2018/10/15,SZ000538,0.009981187,0.43526468
2018/10/15,SZ000560,-0.000986204,-0.025829828
2018/10/15,SZ000878,0.000519962,0.095882645
2018/10/15,SZ002053,0.002009038,-0.182102002
2018/10/15,SZ002059,0.035284241,-0.5823071
2018/10/15,SZ002265,0.000303275,-0.051679812
2018/10/15,SZ002428,-0.000870293,0.184936139
2018/10/15,SZ002727,0.000254164,-0.054348267
2018/10/15,SZ002750,0.0021465,-0.149462664
2018/10/16,SH600096,0.000689117,0.094528657
2018/10/16,SZ000538,4.46514E-05,0.064746812
2018/10/16,SZ000560,0.002025429,-0.153246386
2018/10/16,SZ000878,0.000518858,0.068186074
2018/10/16,SZ002053,0.004188367,-0.202888527
2018/10/16,SZ002059,0.024161612,-0.481864186
2018/10/16,SZ002265,0.000102337,-0.04257321
2018/10/16,SZ002428,0.007085187,0.320241736
2018/10/16,SZ002727,-0.000101216,-0.024343703
2018/10/16,SZ002750,0.002258833,-0.154611451
2018/10/17,SH600096,0.000883553,0.14484228
2018/10/17,SZ000538,0.001499137,0.129802482
2018/10/17,SZ000560,0.002883582,-0.274783494
2018/10/17,SZ000878,-0.001175341,-0.137592258
2018/10/17,SZ002053,0.000207169,-0.073758763
2018/10/17,SZ002059,0.020005506,-0.438466542
2018/10/17,SZ002265,8.68571E-05,-0.035554436
2018/10/17,SZ002428,0.00024815,0.047208694
2018/10/17,SZ002727,-0.000382939,-0.062486511
2018/10/17,SZ002750,0.000414833,-0.060435896
2018/10/18,SH600096,0.00207465,-0.31453835
2018/10/18,SZ000538,0.03357007,0.846528231
2018/10/18,SZ000560,0.001455471,-0.298692198
2018/10/18,SZ000878,-0.000737876,-0.043923781
2018/10/18,SZ002053,0.001479158,-0.121347375
2018/10/18,SZ002059,0.022518826,-0.465194494
2018/10/18,SZ002265,3.19064E-05,-0.019432673
2018/10/18,SZ002428,0.000507545,0.098848211
2018/10/18,SZ002727,-0.000137351,0.004805737
2018/10/18,SZ002750,-0.000232063,0.002344664
2018/10/19,SH600096,-0.000173613,-0.061300738
2018/10/19,SZ000538,0.033663139,0.824019098
2018/10/19,SZ000560,0.000497647,-0.104159963
2018/10/19,SZ000878,1.56546E-05,0.011737148
2018/10/19,SZ002053,0.002234141,-0.15322069
2018/10/19,SZ002059,0.025082742,-0.490963492
2018/10/19,SZ002265,0.000145637,-0.038583012
2018/10/19,SZ002428,0.000137125,0.075974472
2018/10/19,SZ002727,7.89496E-05,0.09113906
2018/10/19,SZ002750,0.001599083,-0.213807402
2018/10/22,SH600096,0.000609605,0.10246581
2018/10/22,SZ000538,0.033390044,0.820322568
2018/10/22,SZ000560,0.000480795,0.101855522
2018/10/22,SZ000878,0.002590988,0.195338287
2018/10/22,SZ002053,9.45386E-05,0.046047955
2018/10/22,SZ002059,0.02124933,-0.45189165
2018/10/22,SZ002265,0.000829393,0.127849236
2018/10/22,SZ002428,0.004383021,0.285390691
2018/10/22,SZ002727,0.001961583,0.148211092
2018/10/22,SZ002750,0.024488355,0.678516379
2018/10/23,SH600096,6.49675E-05,-0.024963248
2018/10/23,SZ000538,0.013246677,0.963911879
2018/10/23,SZ000560,1.72342E-05,0.038723054
2018/10/23,SZ000878,-0.000146588,-0.005511865
2018/10/23,SZ002053,0.000979079,-0.124360901
2018/10/23,SZ002059,0.023470975,-0.47492744
2018/10/23,SZ002265,-3.18461E-05,0.013851137
2018/10/23,SZ002428,-0.000254466,0.054167237
2018/10/23,SZ002727,0.000142661,0.038686819
2018/10/23,SZ002750,-0.005270534,0.301991864
2018/10/24,SH600096,-0.000206988,-0.04070954
2018/10/24,SZ000538,0.02094394,0.962442882
2018/10/24,SZ000560,0.00026808,-0.049016402
2018/10/24,SZ000878,-0.001706571,-0.034595848
2018/10/24,SZ002053,0.006960593,-0.723357896
2018/10/24,SZ002059,0.025211584,-0.492222836
2018/10/24,SZ002265,-0.006286516,-0.155614069
2018/10/24,SZ002428,-0.002376506,0.027029413
2018/10/24,SZ002727,-3.36676E-05,-0.045075295
2018/10/24,SZ002750,-0.000558131,-0.003804748
2018/10/25,SH600096,8.01102E-05,-0.028607447
2018/10/25,SZ000538,0.043353706,0.979714315
2018/10/25,SZ000560,3.51056E-05,-0.021808418
2018/10/25,SZ000878,-0.001195734,-0.008845253
2018/10/25,SZ002053,0.006032159,-0.477937039
2018/10/25,SZ002059,0.023979811,-0.480047896
2018/10/25,SZ002265,-0.003261014,-0.101676278
2018/10/25,SZ002428,-0.001787894,0.111348128
2018/10/25,SZ002727,-8.30334E-05,0.003032876
2018/10/25,SZ002750,-0.000564722,-0.01006992
2018/10/26,SH600096,-0.000420341,0.032126556
2018/10/26,SZ000538,0.046861122,0.916757497
2018/10/26,SZ000560,0.000415753,0.207568886
2018/10/26,SZ000878,0.001173574,0.172979551
2018/10/26,SZ002053,0.013791367,-0.386837738
2018/10/26,SZ002059,0.014658017,-0.375317918
2018/10/26,SZ002265,0.000640901,-0.115761854
2018/10/26,SZ002428,-0.001950718,0.241629414
2018/10/26,SZ002727,0.000245972,0.066735047
2018/10/26,SZ002750,0.001166111,0.209058657
2018/10/29,SH600096,-2.18275E-05,0.013302988
2018/10/29,SZ000538,0.040257417,0.814989921
2018/10/29,SZ000560,7.44149E-06,-0.008129891
2018/10/29,SZ000878,8.65573E-05,-0.027845658
2018/10/29,SZ002053,0.004045407,-0.237589841
2018/10/29,SZ002059,0.002189416,-0.14505272
2018/10/29,SZ002265,0.001327219,-0.197549635
2018/10/29,SZ002428,-0.000234173,-0.04882608
2018/10/29,SZ002727,0.000505759,-0.153515128
2018/10/29,SZ002750,-7.47353E-06,0.010864628
2018/10/30,SH600096,-2.65197E-05,-0.003648366
2018/10/30,SZ000538,0.03745584,0.941885182
2018/10/30,SZ000560,0.00772692,-0.27142119
2018/10/30,SZ000878,-0.000209619,0.011034496
2018/10/30,SZ002053,0.004378589,-0.306412213
2018/10/30,SZ002059,0.006717891,-0.254084494
2018/10/30,SZ002265,-0.011693851,0.151061968
2018/10/30,SZ002428,-0.002763493,-0.126117982
2018/10/30,SZ002727,-0.000209527,0.009376858
2018/10/30,SZ002750,-9.85561E-05,-0.005237464
2018/10/31,SH600096,5.52003E-05,0.079909529
2018/10/31,SZ000538,0.097933959,1.637858995
2018/10/31,SZ000560,-0.000300419,-0.002834099
2018/10/31,SZ000878,0.006730259,0.304822604
2018/10/31,SZ002053,1.73561E-05,-0.012428719
2018/10/31,SZ002059,0.011569095,-0.37510958
2018/10/31,SZ002265,-0.005123895,0.093530724
2018/10/31,SZ002428,0.000765253,0.302874107
2018/10/31,SZ002727,0.001862015,-0.132381612
2018/10/31,SZ002750,0.000313057,0.071787219
2018/11/1,SH600096,-0.00070596,0.079032145
2018/11/1,SZ000538,0.074801768,1.527300018
2018/11/1,SZ000560,4.6163E-05,-0.02147317
2018/11/1,SZ000878,0.003616728,0.248129808
2018/11/1,SZ002053,0.00039789,0.0626619
2018/11/1,SZ002059,0.003358358,-0.185368374
2018/11/1,SZ002265,-0.00184783,0.042746088
2018/11/1,SZ002428,-0.001009217,0.153612644
2018/11/1,SZ002727,0.000460671,-0.076024431
2018/11/1,SZ002750,0.000401454,0.126144441
2018/11/2,SH600096,-8.6899E-05,0.225690396
2018/11/2,SZ000538,0.090695835,1.868066692
2018/11/2,SZ000560,-0.000755192,0.080475958
2018/11/2,SZ000878,0.004346228,0.268970792
2018/11/2,SZ002053,-0.000269553,0.040262738
2018/11/2,SZ002059,0.004415897,-0.21951157
2018/11/2,SZ002265,-9.44359E-05,-0.062660261
2018/11/2,SZ002428,-0.000433708,0.156491058
2018/11/2,SZ002727,0.001784392,0.144574514
2018/11/2,SZ002750,-0.001337135,0.090318563
2018/11/5,SH600096,-0.001950345,-0.033183682
2018/11/5,SZ000538,0.09784975,2.107634725
2018/11/5,SZ000560,0.00035736,0.120295871
2018/11/5,SZ000878,0.001425092,0.153509712
2018/11/5,SZ002053,3.47975E-05,0.024765174
2018/11/5,SZ002059,0.003617253,-0.184613327
2018/11/5,SZ002265,-9.75601E-05,-0.030461442
2018/11/5,SZ002428,0.001239854,0.130167167
2018/11/5,SZ002727,-0.000435358,0.089018378
2018/11/5,SZ002750,0.001023004,0.11134195
2018/11/6,SH600096,0.002408016,0.292215102
2018/11/6,SZ000538,0.099600464,2.10956051
2018/11/6,SZ000560,0.000696707,-0.082637318
2018/11/6,SZ000878,-0.000631623,0.051591108
2018/11/6,SZ002053,0.000581471,-0.097811977
2018/11/6,SZ002059,0.000149282,-0.108796006
2018/11/6,SZ002265,0.001083373,0.120842323
2018/11/6,SZ002428,-0.000658753,0.02320198
2018/11/6,SZ002727,0.000440319,-0.064774018
2018/11/6,SZ002750,-0.000163469,0.053522671
2018/11/7,SH600096,-0.007853566,-0.034706494
2018/11/7,SZ000538,0,0.093034948
2018/11/7,SZ000560,0.004464265,-0.224371669
2018/11/7,SZ000878,-0.002056864,0.153811653
2018/11/7,SZ002053,0.000255152,-0.057021484
2018/11/7,SZ002059,0.015713568,-0.425149684
2018/11/7,SZ002265,-1.55792E-05,-0.008970388
2018/11/7,SZ002428,0.01073032,0.37764013
2018/11/7,SZ002727,0.001791918,-0.142402878
2018/11/7,SZ002750,-0.00040577,0.016907618
2018/11/8,SH600096,-0.004623654,-0.125321873
2018/11/8,SZ000538,0,0.136068933
2018/11/8,SZ000560,0.001626128,-0.244688213
2018/11/8,SZ000878,0.000156261,-0.064820271
2018/11/8,SZ002053,0.000880717,-0.108911165
2018/11/8,SZ002059,0.010068659,-0.300237718
2018/11/8,SZ002265,0.001903105,-0.517672348
2018/11/8,SZ002428,0.000318228,0.068850762
2018/11/8,SZ002727,0.001941138,-0.213771006
2018/11/8,SZ002750,6.62238E-05,-0.024318236
2018/11/9,SH600096,0.00037389,-0.124862746
2018/11/9,SZ000538,0,0.110149794
2018/11/9,SZ000560,0.001491058,-0.229161874
2018/11/9,SZ000878,0.001991314,-0.132377286
2018/11/9,SZ002053,0.000669007,-0.088787562
2018/11/9,SZ002059,0.020951781,-0.494624662
2018/11/9,SZ002265,0.002563487,-0.340428313
2018/11/9,SZ002428,0.000926669,-0.091511769
2018/11/9,SZ002727,0.000171861,-0.039808928
2018/11/9,SZ002750,-0.000213075,0.022586207
2018/11/12,SH600096,0.001868231,-0.128329463
2018/11/12,SZ000538,0,0.115307214
2018/11/12,SZ000560,0.002244861,-0.202072181
2018/11/12,SZ000878,0.000652973,-0.148302235
2018/11/12,SZ002053,0.001382022,-0.358688889
2018/11/12,SZ002059,0.024213355,-0.55461716
2018/11/12,SZ002265,0.000107243,-0.058642265
2018/11/12,SZ002428,0.000725287,0.088133013
2018/11/12,SZ002727,0.000115653,0.03267423
2018/11/12,SZ002750,0.000584592,0.116930273
2018/11/13,SH600096,-0.000677063,0.091316455
2018/11/13,SZ000538,0,0.097663738
2018/11/13,SZ000560,0.003077174,0.222526956
2018/11/13,SZ000878,-1.23151E-05,0.0160564
2018/11/13,SZ002053,0.000864471,0.098733921
2018/11/13,SZ002059,-0.000554543,-0.0492217
2018/11/13,SZ002265,0.002368953,0.209489534
2018/11/13,SZ002428,0.006488227,0.274506544
2018/11/13,SZ002727,0.001144301,0.113504068
2018/11/13,SZ002750,0.004479089,0.248592692
2018/11/14,SH600096,0.000134194,0.094017151
2018/11/14,SZ000538,0,0.111173249
2018/11/14,SZ000560,0.000431286,0.063403179
2018/11/14,SZ000878,-4.20156E-05,0.007595668
2018/11/14,SZ002053,0.001534826,0.150683539
2018/11/14,SZ002059,-5.28546E-05,-0.107271106
2018/11/14,SZ002265,-0.001170007,0.085658714
2018/11/14,SZ002428,0.00294575,0.197836177
2018/11/14,SZ002727,-0.00159341,-0.118756662
2018/11/14,SZ002750,0.001456286,0.135167564
2018/11/15,SH600096,0.000106986,0.045800303
2018/11/15,SZ000538,0,0.090920225
2018/11/15,SZ000560,0.004920839,0.27068962
2018/11/15,SZ000878,2.70336E-05,0.02132213
2018/11/15,SZ002053,0.002498243,0.212477627
2018/11/15,SZ002059,-0.001061293,-0.078161795
2018/11/15,SZ002265,-0.001423631,0.193873217
2018/11/15,SZ002428,0.002491081,0.163024979
2018/11/15,SZ002727,-0.000316489,-0.055832573
2018/11/15,SZ002750,-0.001382726,-0.024563373
2018/11/16,SH600096,0.00061133,-0.073472904
2018/11/16,SZ000538,0,0.100434763
2018/11/16,SZ000560,-0.000398652,-0.01201073
2018/11/16,SZ000878,0.001002912,0.114408147
2018/11/16,SZ002053,0.001522011,0.213642397
2018/11/16,SZ002059,-0.00287176,0.304251986
2018/11/16,SZ002265,6.17917E-05,0.146927948
2018/11/16,SZ002428,0.003159335,0.187088371
2018/11/16,SZ002727,1.22337E-05,-0.040034457
2018/11/16,SZ002750,-0.001024779,0.016704889
2018/11/19,SH600096,0.003234243,-0.216072071
2018/11/19,SZ000538,0,0.085392786
2018/11/19,SZ000560,-0.00013436,0.040343489
2018/11/19,SZ000878,0.001199943,0.106449938
2018/11/19,SZ002053,-0.000140111,0.053932444
2018/11/19,SZ002059,-0.003887327,0.103290534
2018/11/19,SZ002265,0.008680485,0.354233046
2018/11/19,SZ002428,0.001360422,0.111524294
2018/11/19,SZ002727,0.00137119,-0.129233386
2018/11/19,SZ002750,0.011189983,0.374438034
2018/11/20,SH600096,8.98462E-05,0.032887175
2018/11/20,SZ000538,0,-0.236931013
2018/11/20,SZ000560,-0.003610875,0.368141601
2018/11/20,SZ000878,0.002120516,0.138224371
2018/11/20,SZ002053,0.001253287,0.162893709
2018/11/20,SZ002059,-0.002954464,-0.012666078
2018/11/20,SZ002265,0.014189259,0.461607386
2018/11/20,SZ002428,0.001766485,0.125859344
2018/11/20,SZ002727,0.000848927,-0.111281297
2018/11/20,SZ002750,0.103275895,1.066119703
2018/11/21,SH600096,-0.001244665,-0.198957687
2018/11/21,SZ000538,0,0.002739601
2018/11/21,SZ000560,-0.001223239,0.156843306
2018/11/21,SZ000878,3.7716E-05,0.02006453
2018/11/21,SZ002053,0.000146237,0.050157222
2018/11/21,SZ002059,-0.00224829,-0.058295816
2018/11/21,SZ002265,0.000651917,0.110557612
2018/11/21,SZ002428,0.003626225,0.18106763
2018/11/21,SZ002727,-1.26523E-07,-0.000262822
2018/11/21,SZ002750,0.081251439,0.980223751
2018/11/22,SH600096,-0.00012943,-0.284984657
2018/11/22,SZ000538,0,0.152019934
2018/11/22,SZ000560,0.000295344,-0.143991204
2018/11/22,SZ000878,-0.000920784,-0.198129703
2018/11/22,SZ002053,-0.001021315,-0.139059746
2018/11/22,SZ002059,0.005123924,-0.21234982
2018/11/22,SZ002265,-0.000206781,-0.071710163
2018/11/22,SZ002428,-0.001219697,0.038635924
2018/11/22,SZ002727,0.00304255,-0.181104715
2018/11/22,SZ002750,0.012040743,0.367573159
2018/11/23,SH600096,-0.001444548,-0.065678368
2018/11/23,SZ000538,0,0.272198333
2018/11/23,SZ000560,0.009162368,0.311955754
2018/11/23,SZ000878,0.00058758,0.074431967
2018/11/23,SZ002053,7.45499E-05,0.025869537
2018/11/23,SZ002059,-0.00138736,-0.047990132
2018/11/23,SZ002265,0.00054474,0.090064356
2018/11/23,SZ002428,0.002163865,0.140217153
2018/11/23,SZ002727,0.001234927,-0.117765518
2018/11/23,SZ002750,0.021394036,0.481947171
2018/11/26,SH600096,-0.000107979,-0.096793791
2018/11/26,SZ000538,0.43531835,-2.478850185
2018/11/26,SZ000560,9.16921E-05,0.028523132
2018/11/26,SZ000878,-2.16994E-05,-0.052086864
2018/11/26,SZ002053,0.000815129,0.169911902
2018/11/26,SZ002059,-0.002230841,-0.04709801
2018/11/26,SZ002265,2.24087E-06,0.025156068
2018/11/26,SZ002428,-0.000250915,0.015453591
2018/11/26,SZ002727,0.000495631,-0.069811757
2018/11/26,SZ002750,0.002204223,0.156210067
2018/11/27,SH600096,0.000826523,-0.135087565
2018/11/27,SZ000538,0.6127285,-2.67400135
2018/11/27,SZ000560,-6.38814E-05,0.061831065
2018/11/27,SZ000878,0.001273897,-0.132435007
2018/11/27,SZ002053,0.003214864,0.337660225
2018/11/27,SZ002059,0.002917357,-0.167362982
2018/11/27,SZ002265,3.61069E-06,-0.010571042
2018/11/27,SZ002428,-2.36314E-06,-0.15910142
2018/11/27,SZ002727,0.00107521,-0.111142247
2018/11/27,SZ002750,0.000382243,0.075580157
2018/11/28,SH600096,0.000453914,-0.15058316
2018/11/28,SZ000538,0.6117189,-2.67289079
2018/11/28,SZ000560,-0.000417686,-0.020385594
2018/11/28,SZ000878,0.000617734,-0.07499217
2018/11/28,SZ002053,0.001263538,0.157052968
2018/11/28,SZ002059,-0.000309812,-0.073245488
2018/11/28,SZ002265,-9.25344E-06,-0.003676962
2018/11/28,SZ002428,0.000166996,0.039931578
2018/11/28,SZ002727,0.003596783,-0.197485453
2018/11/28,SZ002750,0.00082392,0.095356799
2018/11/29,SH600096,5.30015E-05,-0.077707677
2018/11/29,SZ000538,0.229103925,-1.667130788
2018/11/29,SZ000560,-0.000757194,-0.003733252
2018/11/29,SZ000878,6.7952E-05,-0.026216283
2018/11/29,SZ002053,-0.000613229,0.08583598
2018/11/29,SZ002059,0.001213252,-0.123529313
2018/11/29,SZ002265,-4.33042E-06,0.009070275
2018/11/29,SZ002428,0.002727611,0.16420071
2018/11/29,SZ002727,0.000184708,-0.066008583
2018/11/29,SZ002750,0.001691036,0.131133416
2018/11/30,SH600096,5.61607E-05,-0.024941444
2018/11/30,SZ000538,0.265466241,-1.763697094
2018/11/30,SZ000560,0.001188941,-0.105041501
2018/11/30,SZ000878,4.87073E-05,-0.025309367
2018/11/30,SZ002053,2.16304E-05,-0.041301867
2018/11/30,SZ002059,0.001086844,-0.123887254
2018/11/30,SZ002265,-6.94652E-06,0.02127115
2018/11/30,SZ002428,0.00047798,0.065535796
2018/11/30,SZ002727,0.000534325,-0.173986939
2018/11/30,SZ002750,0.000869098,0.115008181
2018/12/3,SH600096,0.000773886,0.083358134
2018/12/3,SZ000538,0.220486486,-1.608144215
2018/12/3,SZ000560,0.008738072,0.298633393
2018/12/3,SZ000878,-0.000392133,-0.008177619
2018/12/3,SZ002053,-0.00014768,-0.045241548
2018/12/3,SZ002059,-0.000709036,-0.061872327
2018/12/3,SZ002265,-0.000246157,0.000864174
2018/12/3,SZ002428,0.00159304,0.120152248
2018/12/3,SZ002727,-8.87777E-05,-0.158056711
2018/12/3,SZ002750,-0.002011374,-0.098661483
2018/12/4,SH600096,0.010942745,0.373250972
2018/12/4,SZ000538,0.279407207,-1.782835875
2018/12/4,SZ000560,0.001684878,0.131170538
2018/12/4,SZ000878,4.64321E-05,-0.028856258
2018/12/4,SZ002053,0.000214945,-0.05241318
2018/12/4,SZ002059,-0.003386348,0.098620455
